# SignalP-5.0	Organism: Gram-negative	Timestamp: 20230503163127
# ID	Prediction	SP(Sec/SPI)	TAT(Tat/SPI)	LIPO(Sec/SPII)	OTHER	CS Position
megahit_39022_63-647	OTHER	0.023370	0.013979	0.000609	0.962042	
megahit_39065_253-576	OTHER	0.000166	0.000064	0.001274	0.998496	
megahit_39127_3-89	OTHER	0.087718	0.050580	0.039336	0.822365	
megahit_39127_89-280	OTHER	0.003586	0.016290	0.000725	0.979398	
megahit_39194_1-744	OTHER	0.154431	0.002533	0.009756	0.833280	
megahit_39225_1-1182	LIPO(Sec/SPII)	0.004557	0.000136	0.994915	0.000391	CS pos: 23-24. LTA-CK. Pr: 0.9948
megahit_39226_1-1182	LIPO(Sec/SPII)	0.004557	0.000136	0.994915	0.000391	CS pos: 23-24. LTA-CK. Pr: 0.9948
megahit_39252_36-452	OTHER	0.003906	0.002447	0.002489	0.991158	
megahit_39269_1-606	OTHER	0.002040	0.006284	0.000311	0.991365	
megahit_39269_618-848	OTHER	0.013437	0.001788	0.001164	0.983611	
megahit_39270_1-606	OTHER	0.002040	0.006284	0.000311	0.991365	
megahit_39270_907-1944	OTHER	0.081264	0.002962	0.010573	0.905200	
megahit_39271_618-848	OTHER	0.013437	0.001788	0.001164	0.983611	
megahit_39272_1-606	OTHER	0.002040	0.006284	0.000311	0.991365	
megahit_39272_618-848	OTHER	0.013437	0.001788	0.001164	0.983611	
megahit_39273_618-848	OTHER	0.013437	0.001788	0.001164	0.983611	
megahit_39273_907-1944	OTHER	0.081264	0.002962	0.010573	0.905200	
megahit_39322_354-1283	OTHER	0.168424	0.066717	0.093102	0.671757	
megahit_39356_335-2068	OTHER	0.023629	0.007017	0.002198	0.967157	
megahit_39401_3-284	OTHER	0.004339	0.000329	0.000681	0.994651	
megahit_39401_281-1111	OTHER	0.002723	0.000363	0.000569	0.996345	
megahit_39416_35-379	SP(Sec/SPI)	0.980699	0.000531	0.015114	0.003656	CS pos: 23-24. TSA-ID. Pr: 0.8916
megahit_39442_1-1611	SP(Sec/SPI)	0.959254	0.000948	0.006093	0.033705	CS pos: 17-18. VLG-ET. Pr: 0.9106
megahit_39443_2-556	OTHER	0.057546	0.009204	0.008490	0.924761	
megahit_39445_2-556	OTHER	0.057546	0.009204	0.008490	0.924761	
megahit_39445_1869-4286	SP(Sec/SPI)	0.959254	0.000948	0.006093	0.033705	CS pos: 17-18. VLG-ET. Pr: 0.9106
megahit_39484_195-1094	OTHER	0.180229	0.010107	0.008677	0.800986	
megahit_39496_96-2156	OTHER	0.008772	0.004233	0.005376	0.981619	
megahit_39496_2301-2807	LIPO(Sec/SPII)	0.001059	0.000076	0.998515	0.000350	CS pos: 18-19. LTG-CG. Pr: 0.9990
megahit_39496_2800-3858	SP(Sec/SPI)	0.963334	0.002670	0.032154	0.001843	CS pos: 22-23. STA-AQ. Pr: 0.5602
megahit_39497_225-2285	OTHER	0.008772	0.004233	0.005376	0.981619	
megahit_39497_2430-2936	LIPO(Sec/SPII)	0.001059	0.000076	0.998515	0.000350	CS pos: 18-19. LTG-CG. Pr: 0.9990
megahit_39497_2929-3987	SP(Sec/SPI)	0.963334	0.002670	0.032154	0.001843	CS pos: 22-23. STA-AQ. Pr: 0.5602
megahit_39498_1-1812	OTHER	0.008772	0.004233	0.005376	0.981619	
megahit_39498_1957-2463	LIPO(Sec/SPII)	0.001059	0.000076	0.998515	0.000350	CS pos: 18-19. LTG-CG. Pr: 0.9990
megahit_39498_2456-3514	SP(Sec/SPI)	0.963334	0.002670	0.032154	0.001843	CS pos: 22-23. STA-AQ. Pr: 0.5602
megahit_39499_1-861	OTHER	0.063877	0.003804	0.006712	0.925607	
megahit_39499_913-2973	OTHER	0.008772	0.004233	0.005376	0.981619	
megahit_39499_3118-3624	LIPO(Sec/SPII)	0.001059	0.000076	0.998515	0.000350	CS pos: 18-19. LTG-CG. Pr: 0.9990
megahit_39499_3617-4675	SP(Sec/SPI)	0.963334	0.002670	0.032154	0.001843	CS pos: 22-23. STA-AQ. Pr: 0.5602
megahit_39500_1-1014	OTHER	0.012321	0.011413	0.001590	0.974676	
megahit_39501_1-861	OTHER	0.063877	0.003804	0.006712	0.925607	
megahit_39501_913-2973	OTHER	0.008772	0.004233	0.005376	0.981619	
megahit_39501_3207-3713	LIPO(Sec/SPII)	0.001059	0.000076	0.998515	0.000350	CS pos: 18-19. LTG-CG. Pr: 0.9990
megahit_39501_3706-4764	SP(Sec/SPI)	0.963334	0.002670	0.032154	0.001843	CS pos: 22-23. STA-AQ. Pr: 0.5602
megahit_39521_500-1111	OTHER	0.023880	0.001491	0.003686	0.970943	
megahit_39595_950-1711	OTHER	0.007691	0.002181	0.000547	0.989581	
megahit_39641_176-823	OTHER	0.089450	0.003641	0.008034	0.898875	
megahit_39646_3-785	OTHER	0.066995	0.001414	0.001235	0.930356	
megahit_39662_103-1485	SP(Sec/SPI)	0.950548	0.002304	0.028561	0.018587	CS pos: 18-19. AQA-VQ. Pr: 0.5030
megahit_39663_301-1908	SP(Sec/SPI)	0.978729	0.002633	0.017633	0.001004	CS pos: 23-24. SHA-DI. Pr: 0.9692
megahit_39663_1998-3845	SP(Sec/SPI)	0.950548	0.002304	0.028561	0.018587	CS pos: 18-19. AQA-VQ. Pr: 0.5030
megahit_39668_67-2493	LIPO(Sec/SPII)	0.319938	0.000968	0.678496	0.000598	CS pos: 17-18. TAA-CV. Pr: 0.6780
megahit_39668_2490-3821	TAT(Tat/SPI)	0.001191	0.998163	0.000171	0.000474	CS pos: 32-33. VSG-AT. Pr: 0.5824
megahit_39699_1-609	OTHER	0.001857	0.002347	0.000328	0.995468	
megahit_39703_2-559	OTHER	0.001728	0.000659	0.000233	0.997380	
megahit_39717_1-450	SP(Sec/SPI)	0.991618	0.006230	0.001703	0.000449	CS pos: 22-23. AFA-RD. Pr: 0.9775
megahit_39732_2-727	OTHER	0.005462	0.006643	0.000214	0.987681	
megahit_39763_1-1143	OTHER	0.009133	0.004810	0.000922	0.985135	
megahit_39776_372-1187	OTHER	0.026191	0.000424	0.004821	0.968565	
megahit_39879_3-785	SP(Sec/SPI)	0.910476	0.086563	0.001905	0.001056	CS pos: 36-37. AQA-AE. Pr: 0.9681
megahit_39893_3-500	OTHER	0.039089	0.003235	0.014590	0.943085	
megahit_39895_3-806	OTHER	0.039089	0.003235	0.014590	0.943085	
megahit_39895_876-1946	OTHER	0.011569	0.030437	0.002121	0.955873	
megahit_40046_1-669	OTHER	0.200885	0.008782	0.016842	0.773492	
megahit_40046_666-1655	SP(Sec/SPI)	0.947448	0.001223	0.048350	0.002980	CS pos: 24-25. TSA-QN. Pr: 0.5161
megahit_40046_1725-1991	OTHER	0.001898	0.000564	0.002087	0.995451	
megahit_40046_2043-2885	OTHER	0.001811	0.000206	0.001108	0.996874	
megahit_40046_2938-4011	OTHER	0.002816	0.001624	0.000683	0.994877	
megahit_40046_4040-6265	OTHER	0.002469	0.000352	0.001700	0.995479	
megahit_40046_6340-7734	OTHER	0.027545	0.029384	0.003191	0.939880	
megahit_40046_7731-8636	OTHER	0.028176	0.025175	0.005804	0.940844	
megahit_40119_1-363	OTHER	0.008012	0.015126	0.001867	0.974994	
megahit_40245_3-1481	OTHER	0.009882	0.038380	0.001209	0.950529	
megahit_40246_3-371	OTHER	0.009882	0.038380	0.001209	0.950529	
megahit_40297_3-647	OTHER	0.243343	0.007128	0.259428	0.490101	
megahit_40306_926-1060	OTHER	0.257608	0.016885	0.025594	0.699912	
megahit_40307_2-835	OTHER	0.010608	0.001360	0.007273	0.980759	
megahit_40322_18-710	SP(Sec/SPI)	0.960548	0.004174	0.008867	0.026412	CS pos: 27-28. ATA-GL. Pr: 0.8997
megahit_40330_559-1167	OTHER	0.032726	0.020388	0.004149	0.942737	
megahit_40331_559-1491	OTHER	0.032726	0.020388	0.004149	0.942737	
megahit_40365_70-876	SP(Sec/SPI)	0.997065	0.000182	0.002559	0.000193	CS pos: 23-24. AQA-QN. Pr: 0.9862
megahit_40372_141-431	OTHER	0.018133	0.000585	0.002310	0.978972	
megahit_40440_2-532	OTHER	0.011377	0.002769	0.002886	0.982967	
megahit_40477_190-462	LIPO(Sec/SPII)	0.001230	0.000093	0.998127	0.000549	CS pos: 20-21. LSG-CT. Pr: 0.9993
megahit_40489_771-1448	OTHER	0.006438	0.001130	0.000936	0.991497	
megahit_40621_53-1510	LIPO(Sec/SPII)	0.056124	0.018450	0.923442	0.001985	CS pos: 27-28. LTA-CA. Pr: 0.9226
megahit_40623_53-1510	LIPO(Sec/SPII)	0.056124	0.018450	0.923442	0.001985	CS pos: 27-28. LTA-CA. Pr: 0.9226
megahit_40653_26-2779	SP(Sec/SPI)	0.984786	0.011227	0.001622	0.002365	CS pos: 30-31. AFA-KN. Pr: 0.9899
megahit_40658_1-450	OTHER	0.040603	0.017977	0.004696	0.936724	
megahit_40658_454-1053	OTHER	0.009335	0.002236	0.002116	0.986313	
megahit_40658_1050-1502	OTHER	0.002886	0.000273	0.000656	0.996185	
megahit_40683_3-923	OTHER	0.004292	0.000841	0.002005	0.992862	
megahit_40691_3-554	OTHER	0.004138	0.001781	0.000404	0.993677	
megahit_40692_2-616	OTHER	0.047407	0.123143	0.017768	0.811682	
megahit_40699_3-1100	TAT(Tat/SPI)	0.182230	0.491818	0.002330	0.323622	CS pos: 56-57. AVA-AG. Pr: 0.2782
megahit_40715_3-863	SP(Sec/SPI)	0.414835	0.270022	0.070070	0.245073	CS pos: 39-40. TLA-GG. Pr: 0.2324
megahit_40750_2-514	OTHER	0.023098	0.006865	0.002204	0.967834	
megahit_40781_71-808	SP(Sec/SPI)	0.969663	0.001617	0.014698	0.014022	CS pos: 27-28. AIA-EK. Pr: 0.8791
megahit_40781_808-2112	SP(Sec/SPI)	0.998434	0.000354	0.000934	0.000278	CS pos: 20-21. AHA-QW. Pr: 0.9760
megahit_40782_38-685	SP(Sec/SPI)	0.996935	0.000143	0.002743	0.000179	CS pos: 20-21. ASA-KD. Pr: 0.9862
megahit_40782_810-3311	SP(Sec/SPI)	0.969663	0.001617	0.014698	0.014022	CS pos: 27-28. AIA-EK. Pr: 0.8791
megahit_40782_3311-4615	SP(Sec/SPI)	0.998434	0.000354	0.000934	0.000278	CS pos: 20-21. AHA-QW. Pr: 0.9760
megahit_40783_21-1472	TAT(Tat/SPI)	0.001387	0.997503	0.000345	0.000765	CS pos: 39-40. VSA-DR. Pr: 0.8947
megahit_40783_1568-3472	SP(Sec/SPI)	0.996935	0.000143	0.002743	0.000179	CS pos: 20-21. ASA-KD. Pr: 0.9862
megahit_40783_3597-6098	SP(Sec/SPI)	0.969663	0.001617	0.014698	0.014022	CS pos: 27-28. AIA-EK. Pr: 0.8791
megahit_40783_6098-7402	SP(Sec/SPI)	0.998434	0.000354	0.000934	0.000278	CS pos: 20-21. AHA-QW. Pr: 0.9760
megahit_40784_2-1084	TAT(Tat/SPI)	0.001387	0.997503	0.000345	0.000765	CS pos: 39-40. VSA-DR. Pr: 0.8947
megahit_40784_1179-3083	SP(Sec/SPI)	0.996935	0.000143	0.002743	0.000179	CS pos: 20-21. ASA-KD. Pr: 0.9862
megahit_40784_3208-4977	OTHER	0.008618	0.005520	0.001491	0.984371	
megahit_40788_75-440	LIPO(Sec/SPII)	0.004864	0.000074	0.994561	0.000500	CS pos: 18-19. LSG-CV. Pr: 0.9951
megahit_40788_646-1293	OTHER	0.001734	0.000641	0.000201	0.997424	
megahit_40788_1463-1984	SP(Sec/SPI)	0.933013	0.000407	0.063797	0.002782	CS pos: 18-19. GFA-GN. Pr: 0.4920
megahit_40789_75-440	LIPO(Sec/SPII)	0.004864	0.000074	0.994561	0.000500	CS pos: 18-19. LSG-CV. Pr: 0.9951
megahit_40790_576-1097	SP(Sec/SPI)	0.933013	0.000407	0.063797	0.002782	CS pos: 18-19. GFA-GN. Pr: 0.4920
megahit_40791_3-668	OTHER	0.002956	0.001013	0.001152	0.994879	
megahit_40791_690-1706	OTHER	0.004369	0.000223	0.003725	0.991683	
megahit_40792_3-668	OTHER	0.002956	0.001013	0.001152	0.994879	
megahit_40792_690-2003	OTHER	0.004369	0.000223	0.003725	0.991683	
megahit_40793_681-1994	OTHER	0.002701	0.000245	0.001935	0.995118	
megahit_40794_3-572	OTHER	0.002956	0.001013	0.001152	0.994879	
megahit_40795_3-668	OTHER	0.002956	0.001013	0.001152	0.994879	
megahit_40880_2-1120	OTHER	0.003574	0.000699	0.000633	0.995094	
megahit_40921_465-1436	OTHER	0.013403	0.000755	0.007887	0.977956	
megahit_40987_37-1197	OTHER	0.009352	0.009048	0.001151	0.980449	
megahit_41005_3-794	OTHER	0.032177	0.002354	0.003664	0.961805	
megahit_41007_127-1314	OTHER	0.020735	0.006773	0.003546	0.968946	
megahit_41062_84-671	OTHER	0.034172	0.005172	0.000306	0.960349	
megahit_41070_1-1251	OTHER	0.399367	0.073601	0.004727	0.522305	
megahit_41077_3-818	SP(Sec/SPI)	0.947215	0.000261	0.041853	0.010671	CS pos: 23-24. AIT-DS. Pr: 0.3465
megahit_41085_1421-1645	OTHER	0.001829	0.000632	0.000162	0.997377	
megahit_41111_175-786	OTHER	0.014922	0.002490	0.032885	0.949703	
megahit_41153_73-1245	OTHER	0.007097	0.001045	0.001467	0.990391	
megahit_41154_73-1203	OTHER	0.007097	0.001045	0.001467	0.990391	
megahit_41158_2-394	OTHER	0.004668	0.009379	0.000396	0.985557	
megahit_41168_23-343	OTHER	0.005109	0.000203	0.029749	0.964939	
megahit_41208_1-951	OTHER	0.002501	0.000508	0.000743	0.996248	
megahit_41215_2-322	OTHER	0.061136	0.000854	0.011375	0.926634	
megahit_41308_2-343	OTHER	0.020921	0.051815	0.009022	0.918242	
megahit_41344_1-918	OTHER	0.007199	0.007386	0.000791	0.984624	
megahit_41345_1-918	OTHER	0.007199	0.007386	0.000791	0.984624	
megahit_41346_1-975	OTHER	0.033391	0.005993	0.009722	0.950894	
megahit_41348_2-754	OTHER	0.000720	0.000268	0.000424	0.998588	
megahit_41458_2280-3299	OTHER	0.006687	0.000615	0.000725	0.991973	
megahit_41525_3-413	OTHER	0.005929	0.016781	0.000802	0.976488	
megahit_41525_458-835	OTHER	0.002231	0.000640	0.000687	0.996442	
megahit_41525_1088-1360	OTHER	0.005338	0.002104	0.000882	0.991676	
megahit_41608_2-2473	OTHER	0.096500	0.005360	0.060007	0.838133	
megahit_41609_2-2473	OTHER	0.077439	0.005620	0.048748	0.868193	
megahit_41610_2-2470	OTHER	0.096500	0.005360	0.060007	0.838133	
megahit_41697_3-830	OTHER	0.019144	0.004837	0.001425	0.974594	
megahit_41789_2-1153	SP(Sec/SPI)	0.541921	0.004095	0.371730	0.082254	CS pos: 15-16. GLA-AV. Pr: 0.1092
megahit_41789_1439-2242	OTHER	0.001254	0.000475	0.000253	0.998019	
megahit_41795_48-1787	LIPO(Sec/SPII)	0.003867	0.000115	0.994770	0.001248	CS pos: 21-22. LNS-CD. Pr: 0.9962
megahit_41796_1-1494	OTHER	0.007012	0.004537	0.000887	0.987564	
megahit_41797_3-1664	OTHER	0.006354	0.003932	0.000855	0.988859	
megahit_41797_1702-3441	LIPO(Sec/SPII)	0.004992	0.000099	0.993922	0.000987	CS pos: 21-22. LNS-CD. Pr: 0.9954
megahit_41798_3-1664	OTHER	0.006354	0.003932	0.000855	0.988859	
megahit_41798_1702-3441	LIPO(Sec/SPII)	0.004992	0.000099	0.993922	0.000987	CS pos: 21-22. LNS-CD. Pr: 0.9954
megahit_41799_1-1494	OTHER	0.007012	0.004537	0.000887	0.987564	
megahit_41807_46-1242	LIPO(Sec/SPII)	0.261726	0.000098	0.735976	0.002200	CS pos: 13-14. LFS-CS. Pr: 0.7181
megahit_41807_1295-2332	OTHER	0.186985	0.001359	0.238824	0.572832	
megahit_41898_8-859	SP(Sec/SPI)	0.927685	0.000470	0.071342	0.000502	CS pos: 24-25. ADA-AT. Pr: 0.9147
megahit_41952_320-958	OTHER	0.001229	0.003564	0.000185	0.995022	
megahit_42009_311-1069	OTHER	0.003722	0.004508	0.000621	0.991149	
megahit_42061_1-219	OTHER	0.057690	0.015678	0.004217	0.922415	
megahit_42061_1123-1812	OTHER	0.010531	0.011219	0.001439	0.976811	
megahit_42071_1-1089	OTHER	0.018157	0.016441	0.000812	0.964589	
megahit_42071_1086-2084	OTHER	0.023761	0.000852	0.004961	0.970425	
megahit_42096_2-472	OTHER	0.003644	0.003211	0.000593	0.992551	
megahit_42139_449-664	OTHER	0.066333	0.105891	0.022306	0.805470	
megahit_42173_22-567	OTHER	0.016720	0.001437	0.004222	0.977621	
megahit_42187_2-1105	SP(Sec/SPI)	0.711899	0.123421	0.079115	0.085564	CS pos: 40-41. ASA-YV. Pr: 0.1595
megahit_42223_3-1013	OTHER	0.125017	0.334795	0.013879	0.526310	
megahit_42243_1-183	OTHER	0.020346	0.005411	0.015133	0.959110	
megahit_42288_747-986	OTHER	0.012869	0.002980	0.002939	0.981212	
megahit_42289_747-986	OTHER	0.008301	0.003131	0.001450	0.987117	
megahit_42291_2-544	OTHER	0.022759	0.000627	0.003857	0.972757	
megahit_42368_66-233	OTHER	0.108488	0.024564	0.020833	0.846116	
megahit_42369_66-233	OTHER	0.108488	0.024564	0.020833	0.846116	
megahit_42376_195-725	OTHER	0.004625	0.005359	0.000735	0.989281	
megahit_42378_239-769	OTHER	0.004625	0.005359	0.000735	0.989281	
megahit_42378_1033-1728	OTHER	0.006181	0.004307	0.000925	0.988588	
megahit_42382_239-769	OTHER	0.004625	0.005359	0.000735	0.989281	
megahit_42382_1033-1728	OTHER	0.006181	0.004307	0.000925	0.988588	
megahit_42463_134-949	OTHER	0.001628	0.000244	0.000270	0.997858	
megahit_42464_134-949	OTHER	0.001628	0.000244	0.000270	0.997858	
megahit_42466_134-1033	OTHER	0.001719	0.000231	0.000250	0.997801	
megahit_42513_1-357	OTHER	0.000830	0.000242	0.000215	0.998713	
megahit_42621_794-1252	OTHER	0.001499	0.001233	0.000117	0.997151	
megahit_42630_3-461	OTHER	0.001700	0.001451	0.000132	0.996717	
megahit_42666_658-963	OTHER	0.010442	0.001476	0.002035	0.986048	
megahit_42666_947-1351	LIPO(Sec/SPII)	0.004190	0.000462	0.988043	0.007305	CS pos: 34-35. LTA-CK. Pr: 0.9913
megahit_42667_658-1350	LIPO(Sec/SPII)	0.004190	0.000462	0.988043	0.007305	CS pos: 34-35. LTA-CK. Pr: 0.9913
megahit_42677_3-473	SP(Sec/SPI)	0.993966	0.000793	0.002502	0.002739	CS pos: 32-33. ASA-QE. Pr: 0.9371
megahit_42679_1-417	SP(Sec/SPI)	0.997439	0.000603	0.001233	0.000725	CS pos: 21-22. VSA-VE. Pr: 0.9712
megahit_42680_28-744	SP(Sec/SPI)	0.997439	0.000603	0.001233	0.000725	CS pos: 21-22. VSA-VE. Pr: 0.9712
megahit_42692_508-1575	OTHER	0.007880	0.003009	0.000988	0.988122	
megahit_42695_508-1743	OTHER	0.003902	0.001901	0.001083	0.993113	
megahit_42696_508-1869	OTHER	0.001785	0.000903	0.000264	0.997048	
megahit_42697_508-1794	OTHER	0.005594	0.003755	0.001636	0.989016	
megahit_42700_508-1794	OTHER	0.005594	0.003755	0.001636	0.989016	
megahit_42732_103-1164	SP(Sec/SPI)	0.990989	0.001743	0.002844	0.004424	CS pos: 25-26. ATA-ED. Pr: 0.8039
megahit_42732_1223-4024	SP(Sec/SPI)	0.996489	0.000727	0.001676	0.001108	CS pos: 22-23. ARA-AL. Pr: 0.9577
megahit_42733_103-1164	SP(Sec/SPI)	0.990989	0.001743	0.002844	0.004424	CS pos: 25-26. ATA-ED. Pr: 0.8039
megahit_42733_1344-4139	SP(Sec/SPI)	0.996489	0.000727	0.001676	0.001108	CS pos: 22-23. ARA-AL. Pr: 0.9577
megahit_42734_103-1164	SP(Sec/SPI)	0.990989	0.001743	0.002844	0.004424	CS pos: 25-26. ATA-ED. Pr: 0.8039
megahit_42734_1223-4018	SP(Sec/SPI)	0.996489	0.000727	0.001676	0.001108	CS pos: 22-23. ARA-AL. Pr: 0.9577
megahit_42736_2-688	OTHER	0.032506	0.006940	0.002539	0.958016	
megahit_42736_747-2402	SP(Sec/SPI)	0.996489	0.000727	0.001676	0.001108	CS pos: 22-23. ARA-AL. Pr: 0.9577
megahit_42737_1-687	OTHER	0.004637	0.001441	0.000674	0.993247	
megahit_42738_103-1164	SP(Sec/SPI)	0.990989	0.001743	0.002844	0.004424	CS pos: 25-26. ATA-ED. Pr: 0.8039
megahit_42738_1223-4024	SP(Sec/SPI)	0.996489	0.000727	0.001676	0.001108	CS pos: 22-23. ARA-AL. Pr: 0.9577
megahit_42739_103-1164	SP(Sec/SPI)	0.990989	0.001743	0.002844	0.004424	CS pos: 25-26. ATA-ED. Pr: 0.8039
megahit_42741_15-878	OTHER	0.014874	0.001540	0.008008	0.975578	
megahit_42748_31-1026	OTHER	0.104849	0.034748	0.011301	0.849102	
megahit_42749_31-1509	OTHER	0.104849	0.034748	0.011301	0.849102	
megahit_42750_31-2403	OTHER	0.104849	0.034748	0.011301	0.849102	
megahit_42851_3-2033	LIPO(Sec/SPII)	0.021553	0.000556	0.977194	0.000696	CS pos: 20-21. TSA-CQ. Pr: 0.9787
megahit_42892_2-649	OTHER	0.003649	0.002675	0.000851	0.992825	
megahit_42901_89-670	SP(Sec/SPI)	0.900638	0.020483	0.068290	0.010590	CS pos: 22-23. AAA-QE. Pr: 0.5112
megahit_43044_56-643	SP(Sec/SPI)	0.972263	0.000656	0.020265	0.006816	CS pos: 18-19. ASA-GG. Pr: 0.6741
megahit_43144_2-370	OTHER	0.026997	0.039642	0.001445	0.931916	
megahit_43150_2-937	OTHER	0.025502	0.002064	0.015614	0.956820	
megahit_43151_2-511	OTHER	0.025502	0.002064	0.015614	0.956820	
megahit_43174_33-2774	OTHER	0.129730	0.120786	0.009550	0.739934	
megahit_43229_145-873	LIPO(Sec/SPII)	0.382851	0.000261	0.575000	0.041888	CS pos: 18-19. LLS-QE. Pr: 0.6520
megahit_43238_201-1307	OTHER	0.009855	0.000867	0.001688	0.987590	
megahit_43251_298-1275	SP(Sec/SPI)	0.998341	0.000446	0.000879	0.000333	CS pos: 22-23. ASA-TD. Pr: 0.9805
megahit_43314_2-868	OTHER	0.006624	0.000846	0.000383	0.992147	
megahit_43314_883-1413	OTHER	0.002080	0.000503	0.000437	0.996979	
megahit_43341_2-628	OTHER	0.005000	0.000595	0.000764	0.993641	
megahit_43343_172-954	LIPO(Sec/SPII)	0.004982	0.000585	0.992154	0.002279	CS pos: 24-25. TFG-CA. Pr: 0.9925
megahit_43343_988-2280	OTHER	0.003549	0.000632	0.000313	0.995506	
megahit_43344_2-856	OTHER	0.003549	0.000632	0.000313	0.995506	
megahit_43377_3680-4666	OTHER	0.005940	0.000618	0.000324	0.993119	
megahit_43377_4680-5963	SP(Sec/SPI)	0.981742	0.000323	0.008724	0.009210	CS pos: 20-21. SVA-QE. Pr: 0.9509
megahit_43377_6023-8257	SP(Sec/SPI)	0.839241	0.009930	0.012746	0.138083	CS pos: 14-15. AFA-QE. Pr: 0.7556
megahit_43395_34-1479	OTHER	0.009518	0.001776	0.001990	0.986716	
megahit_43473_2-274	OTHER	0.002055	0.003310	0.000393	0.994242	
megahit_43541_285-1625	OTHER	0.015234	0.002056	0.003099	0.979611	
megahit_43542_300-1076	OTHER	0.125698	0.002844	0.028046	0.843411	
megahit_43542_1063-2274	OTHER	0.003736	0.000390	0.000913	0.994961	
megahit_43542_2277-3515	OTHER	0.005791	0.000710	0.001587	0.991913	
megahit_43543_3-296	OTHER	0.012327	0.003894	0.006033	0.977747	
megahit_43543_2277-3617	OTHER	0.015234	0.002056	0.003099	0.979611	
megahit_43544_156-1034	OTHER	0.000211	0.000045	0.000546	0.999197	
megahit_43592_167-475	SP(Sec/SPI)	0.710366	0.000708	0.281356	0.007570	CS pos: 28-29. SHS-SV. Pr: 0.2278
megahit_43592_485-685	OTHER	0.020322	0.000251	0.108129	0.871298	
megahit_43592_769-1650	OTHER	0.006989	0.026163	0.001671	0.965177	
megahit_43596_167-475	SP(Sec/SPI)	0.710366	0.000708	0.281356	0.007570	CS pos: 28-29. SHS-SV. Pr: 0.2278
megahit_43596_485-685	OTHER	0.020322	0.000251	0.108129	0.871298	
megahit_43605_1155-2222	OTHER	0.004366	0.001362	0.000371	0.993901	
megahit_43606_167-475	SP(Sec/SPI)	0.710366	0.000708	0.281356	0.007570	CS pos: 28-29. SHS-SV. Pr: 0.2278
megahit_43606_485-685	OTHER	0.020322	0.000251	0.108129	0.871298	
megahit_43606_769-1650	OTHER	0.006989	0.026163	0.001671	0.965177	
megahit_43609_3-383	OTHER	0.006156	0.001115	0.001341	0.991388	
megahit_43609_393-893	OTHER	0.006530	0.001896	0.000698	0.990876	
megahit_43609_933-3044	SP(Sec/SPI)	0.720296	0.022947	0.016872	0.239885	CS pos: 37-38. ATA-EV. Pr: 0.7144
megahit_43609_3056-3613	LIPO(Sec/SPII)	0.001482	0.000080	0.998009	0.000429	CS pos: 18-19. LTG-CV. Pr: 0.9990
megahit_43609_3624-4220	OTHER	0.001104	0.000178	0.000917	0.997801	
megahit_43609_4217-4798	OTHER	0.000912	0.000705	0.001458	0.996925	
megahit_43609_4805-5866	OTHER	0.048782	0.026406	0.016989	0.907823	
megahit_43609_6026-8380	OTHER	0.221397	0.003336	0.029874	0.745392	
megahit_43632_3-533	OTHER	0.004298	0.004791	0.000608	0.990303	
megahit_43635_236-442	OTHER	0.022963	0.001260	0.005045	0.970733	
megahit_43637_195-590	OTHER	0.006348	0.007694	0.000703	0.985255	
megahit_43637_593-1030	OTHER	0.272136	0.057659	0.045166	0.625038	
megahit_43637_1057-1755	OTHER	0.009354	0.011000	0.001145	0.978501	
megahit_43638_195-590	OTHER	0.006348	0.007694	0.000703	0.985255	
megahit_43638_593-1030	OTHER	0.272136	0.057659	0.045166	0.625038	
megahit_43638_1057-1755	OTHER	0.009354	0.011000	0.001145	0.978501	
megahit_43639_195-590	OTHER	0.006348	0.007694	0.000703	0.985255	
megahit_43639_593-1030	OTHER	0.272136	0.057659	0.045166	0.625038	
megahit_43639_1057-1755	OTHER	0.009354	0.011000	0.001145	0.978501	
megahit_43640_195-590	OTHER	0.006348	0.007694	0.000703	0.985255	
megahit_43641_195-590	OTHER	0.006348	0.007694	0.000703	0.985255	
megahit_43641_1766-3694	OTHER	0.182205	0.005452	0.007520	0.804823	
megahit_43703_3-149	OTHER	0.058830	0.014370	0.012623	0.914177	
megahit_43703_185-364	OTHER	0.011463	0.062083	0.010371	0.916083	
megahit_43703_388-912	OTHER	0.013518	0.004582	0.000727	0.981174	
megahit_43704_1-285	OTHER	0.013431	0.003977	0.001138	0.981454	
megahit_43704_1405-1584	OTHER	0.011463	0.062083	0.010371	0.916083	
megahit_43704_1608-2132	OTHER	0.017230	0.004742	0.000674	0.977354	
megahit_43704_2244-2822	OTHER	0.010449	0.002051	0.002752	0.984749	
megahit_43705_1-285	OTHER	0.013431	0.003977	0.001138	0.981454	
megahit_43705_386-1369	OTHER	0.023877	0.012214	0.005459	0.958450	
megahit_43705_1405-1584	OTHER	0.011463	0.062083	0.010371	0.916083	
megahit_43705_1608-2132	OTHER	0.017230	0.004742	0.000674	0.977354	
megahit_43719_430-1509	OTHER	0.008686	0.002215	0.002444	0.986655	
megahit_43721_1246-2325	OTHER	0.008391	0.002156	0.002361	0.987092	
megahit_43739_3163-4158	OTHER	0.005907	0.001078	0.000710	0.992306	
megahit_43739_4227-4994	OTHER	0.004012	0.001000	0.001402	0.993585	
megahit_43741_87-671	TAT(Tat/SPI)	0.000771	0.998412	0.000306	0.000511	CS pos: 39-40. AGA-VE. Pr: 0.4273
