# SignalP-5.0	Organism: Gram-negative	Timestamp: 20230503165355
# ID	Prediction	SP(Sec/SPI)	TAT(Tat/SPI)	LIPO(Sec/SPII)	OTHER	CS Position
megahit_200276_105-1358	OTHER	0.003639	0.008702	0.000457	0.987201	
megahit_200287_3-443	OTHER	0.006611	0.002251	0.002602	0.988536	
megahit_200328_68-700	LIPO(Sec/SPII)	0.001021	0.000108	0.998423	0.000448	CS pos: 21-22. LNG-CS. Pr: 0.9989
megahit_200408_637-1383	OTHER	0.021911	0.030501	0.003625	0.943963	
megahit_200507_85-1080	SP(Sec/SPI)	0.966896	0.026753	0.003563	0.002788	CS pos: 33-34. AQA-QT. Pr: 0.9803
megahit_200526_3-659	SP(Sec/SPI)	0.960155	0.001329	0.031189	0.007327	CS pos: 24-25. LSA-QQ. Pr: 0.4947
megahit_200556_3-512	OTHER	0.040949	0.006747	0.007367	0.944937	
megahit_200699_225-614	OTHER	0.057814	0.002363	0.002956	0.936867	
megahit_200745_30-1850	OTHER	0.231538	0.002386	0.088245	0.677831	
megahit_200747_1-474	OTHER	0.020715	0.004526	0.002838	0.971921	
megahit_200747_523-1338	LIPO(Sec/SPII)	0.002330	0.000334	0.994817	0.002519	CS pos: 33-34. LAG-CQ. Pr: 0.9965
megahit_200747_1379-1663	OTHER	0.019112	0.004899	0.001069	0.974920	
megahit_200747_1745-2293	OTHER	0.007826	0.009441	0.000434	0.982299	
megahit_200748_1-474	OTHER	0.020715	0.004526	0.002838	0.971921	
megahit_200749_1-474	OTHER	0.020715	0.004526	0.002838	0.971921	
megahit_200749_522-1334	LIPO(Sec/SPII)	0.002945	0.000676	0.989514	0.006866	CS pos: 33-34. LIG-CQ. Pr: 0.9896
megahit_200749_1375-1659	OTHER	0.019112	0.004899	0.001069	0.974920	
megahit_200749_1741-2289	OTHER	0.007826	0.009441	0.000434	0.982299	
megahit_200750_2-1414	LIPO(Sec/SPII)	0.016259	0.000617	0.910219	0.072905	CS pos: 33-34. LGG-CK. Pr: 0.8986
megahit_200750_1462-2274	LIPO(Sec/SPII)	0.002945	0.000676	0.989514	0.006866	CS pos: 33-34. LIG-CQ. Pr: 0.9896
megahit_200750_2315-2599	OTHER	0.019112	0.004899	0.001069	0.974920	
megahit_200750_2681-3691	OTHER	0.007826	0.009441	0.000434	0.982299	
megahit_200750_4424-4792	OTHER	0.105695	0.023493	0.013051	0.857761	
megahit_200751_1-474	OTHER	0.020715	0.004526	0.002838	0.971921	
megahit_200751_523-1338	LIPO(Sec/SPII)	0.002330	0.000334	0.994817	0.002519	CS pos: 33-34. LAG-CQ. Pr: 0.9965
megahit_200768_1-906	OTHER	0.009480	0.005144	0.001678	0.983697	
megahit_200769_45-1367	OTHER	0.015822	0.012673	0.005303	0.966202	
megahit_200822_1-960	OTHER	0.011630	0.013628	0.001353	0.973390	
megahit_200822_1133-1357	OTHER	0.004800	0.000499	0.003372	0.991328	
megahit_200822_1366-2139	OTHER	0.000395	0.000111	0.000473	0.999021	
megahit_200822_2265-3590	OTHER	0.000909	0.000705	0.008424	0.989962	
megahit_200822_3615-4310	OTHER	0.024915	0.057547	0.029713	0.887825	
megahit_200823_1-960	OTHER	0.011630	0.013628	0.001353	0.973390	
megahit_200823_1133-1357	OTHER	0.004800	0.000499	0.003372	0.991328	
megahit_200823_1366-2139	OTHER	0.000395	0.000111	0.000473	0.999021	
megahit_200823_2265-3590	OTHER	0.000909	0.000705	0.008424	0.989962	
megahit_200823_3615-4310	OTHER	0.024915	0.057547	0.029713	0.887825	
megahit_200843_26-1021	SP(Sec/SPI)	0.933918	0.001136	0.063794	0.001151	CS pos: 25-26. SYG-LT. Pr: 0.6245
megahit_200844_113-901	SP(Sec/SPI)	0.933918	0.001136	0.063794	0.001151	CS pos: 25-26. SYG-LT. Pr: 0.6245
megahit_200861_2-517	OTHER	0.061508	0.022428	0.008429	0.907635	
megahit_200881_1-348	OTHER	0.006389	0.004997	0.001389	0.987226	
megahit_200882_2-295	OTHER	0.004264	0.000901	0.000562	0.994272	
megahit_200900_26-2152	OTHER	0.002293	0.000228	0.001032	0.996448	
megahit_200901_1155-2411	OTHER	0.002183	0.000875	0.000274	0.996667	
megahit_200902_165-803	OTHER	0.004636	0.000265	0.000655	0.994444	
megahit_200902_821-1147	OTHER	0.000645	0.000096	0.000679	0.998580	
megahit_200902_1327-2475	OTHER	0.005348	0.000999	0.000698	0.992955	
megahit_200907_19-627	OTHER	0.003192	0.000152	0.000478	0.996179	
megahit_200912_231-845	OTHER	0.003192	0.000152	0.000478	0.996179	
megahit_200934_725-1396	SP(Sec/SPI)	0.736434	0.000217	0.257883	0.005466	CS pos: 22-23. LSA-QL. Pr: 0.5082
megahit_200937_1-945	OTHER	0.021517	0.063115	0.007969	0.907398	
megahit_200952_206-532	OTHER	0.003891	0.001713	0.000345	0.994051	
megahit_200952_1098-1919	OTHER	0.004061	0.001451	0.000665	0.993823	
megahit_201045_224-1180	SP(Sec/SPI)	0.998850	0.000186	0.000634	0.000331	CS pos: 20-21. AFA-AT. Pr: 0.9978
megahit_201064_3-380	OTHER	0.003534	0.000326	0.001215	0.994926	
megahit_201064_377-1165	OTHER	0.008133	0.000710	0.000657	0.990500	
megahit_201064_1347-1943	OTHER	0.004154	0.001360	0.000443	0.994043	
megahit_201064_1940-2317	OTHER	0.003534	0.000326	0.001215	0.994926	
megahit_201083_416-1270	OTHER	0.009356	0.008158	0.004350	0.978136	
megahit_201096_43-1563	LIPO(Sec/SPII)	0.000837	0.000119	0.998721	0.000322	CS pos: 22-23. LAA-CS. Pr: 0.9993
megahit_201103_97-639	OTHER	0.005349	0.006789	0.001492	0.986370	
megahit_201135_60-401	OTHER	0.020622	0.036999	0.002074	0.940304	
megahit_201194_40-2682	OTHER	0.004835	0.002940	0.000241	0.991985	
megahit_201195_40-2682	OTHER	0.004835	0.002940	0.000241	0.991985	
megahit_201268_448-900	OTHER	0.003739	0.000370	0.001804	0.994087	
megahit_201285_3-1091	LIPO(Sec/SPII)	0.000943	0.000062	0.998752	0.000243	CS pos: 20-21. FAS-CK. Pr: 0.9991
megahit_201288_14-1264	OTHER	0.019950	0.004766	0.001773	0.973512	
megahit_201289_3-1697	LIPO(Sec/SPII)	0.000943	0.000062	0.998752	0.000243	CS pos: 20-21. FAS-CK. Pr: 0.9991
megahit_201293_70-1344	SP(Sec/SPI)	0.998445	0.000353	0.000761	0.000440	CS pos: 22-23. AMA-AD. Pr: 0.9923
megahit_201323_285-569	OTHER	0.001658	0.000936	0.000314	0.997092	
megahit_201327_3-260	OTHER	0.004376	0.002196	0.000615	0.992813	
megahit_201368_325-1785	SP(Sec/SPI)	0.954296	0.022488	0.004249	0.018967	CS pos: 32-33. AFA-QA. Pr: 0.8399
megahit_201369_325-1785	SP(Sec/SPI)	0.954296	0.022488	0.004249	0.018967	CS pos: 32-33. AFA-QA. Pr: 0.8399
megahit_201369_6085-7434	TAT(Tat/SPI)	0.000426	0.999192	0.000157	0.000226	CS pos: 34-35. AHA-QG. Pr: 0.9443
megahit_201370_325-1785	SP(Sec/SPI)	0.954296	0.022488	0.004249	0.018967	CS pos: 32-33. AFA-QA. Pr: 0.8399
megahit_201380_600-3893	OTHER	0.214635	0.018403	0.023699	0.743262	
megahit_201381_1-360	OTHER	0.001900	0.000863	0.000238	0.996999	
megahit_201382_1-360	OTHER	0.001900	0.000863	0.000238	0.996999	
megahit_201383_2-340	OTHER	0.010760	0.001224	0.000371	0.987645	
megahit_201384_2-340	OTHER	0.010760	0.001224	0.000371	0.987645	
megahit_201455_230-2365	OTHER	0.016314	0.001280	0.003128	0.979278	
megahit_201456_230-2365	OTHER	0.016314	0.001280	0.003128	0.979278	
megahit_201488_1-1377	SP(Sec/SPI)	0.993870	0.000645	0.004701	0.000784	CS pos: 20-21. AAA-QQ. Pr: 0.8194
megahit_201489_3-1547	SP(Sec/SPI)	0.993870	0.000645	0.004701	0.000784	CS pos: 20-21. AAA-QQ. Pr: 0.8194
megahit_201490_3-1547	SP(Sec/SPI)	0.993870	0.000645	0.004701	0.000784	CS pos: 20-21. AAA-QQ. Pr: 0.8194
megahit_201491_1-1377	SP(Sec/SPI)	0.993870	0.000645	0.004701	0.000784	CS pos: 20-21. AAA-QQ. Pr: 0.8194
megahit_201553_1-339	OTHER	0.008493	0.000216	0.000523	0.990768	
megahit_201607_2-490	OTHER	0.003968	0.000876	0.000837	0.994319	
megahit_201607_490-870	OTHER	0.008201	0.003240	0.001396	0.987163	
megahit_201607_874-1152	OTHER	0.009301	0.023896	0.001800	0.965002	
megahit_201682_2-865	OTHER	0.021013	0.016217	0.004294	0.958476	
megahit_201683_543-2132	OTHER	0.004707	0.000296	0.000817	0.994180	
megahit_201684_543-2498	OTHER	0.021013	0.016217	0.004294	0.958476	
megahit_201686_3-446	OTHER	0.002991	0.000224	0.000437	0.996348	
megahit_201687_538-1005	OTHER	0.002991	0.000224	0.000437	0.996348	
megahit_201821_2-217	OTHER	0.024611	0.028027	0.009791	0.937571	
megahit_201824_1-462	OTHER	0.018199	0.041695	0.003641	0.936465	
megahit_201864_194-1006	SP(Sec/SPI)	0.992738	0.002782	0.003738	0.000742	CS pos: 27-28. VHA-ST. Pr: 0.9702
megahit_201865_194-1006	SP(Sec/SPI)	0.992498	0.002830	0.003948	0.000723	CS pos: 27-28. VHA-ST. Pr: 0.9701
megahit_201898_39-2528	OTHER	0.027212	0.004242	0.002926	0.965621	
megahit_201899_39-2720	SP(Sec/SPI)	0.981836	0.000201	0.017540	0.000423	CS pos: 19-20. AAA-NS. Pr: 0.6193
megahit_201907_363-848	OTHER	0.009127	0.003114	0.003799	0.983961	
megahit_201910_1-1257	OTHER	0.009309	0.004270	0.001883	0.984538	
megahit_201911_1-2337	OTHER	0.009309	0.004270	0.001883	0.984538	
megahit_201911_2470-3117	OTHER	0.010752	0.004528	0.001033	0.983687	
megahit_201939_3-494	SP(Sec/SPI)	0.963640	0.000315	0.034362	0.001684	CS pos: 20-21. VSA-QN. Pr: 0.7713
megahit_201959_8-2188	OTHER	0.072456	0.004774	0.026667	0.896102	
megahit_201980_3-749	OTHER	0.036584	0.085942	0.025765	0.851709	
megahit_202042_3-1232	SP(Sec/SPI)	0.985330	0.001912	0.011110	0.001649	CS pos: 23-24. AAA-QA. Pr: 0.8096
megahit_202042_1273-2679	OTHER	0.025352	0.012296	0.018805	0.943547	
megahit_202042_2679-3359	OTHER	0.008875	0.002039	0.007619	0.981467	
megahit_202042_3356-4444	OTHER	0.004759	0.001341	0.000556	0.993344	
megahit_202083_154-783	OTHER	0.177268	0.010129	0.007063	0.805540	
megahit_202089_1-747	OTHER	0.064749	0.010006	0.007774	0.917471	
megahit_202284_1-585	OTHER	0.029199	0.002122	0.004091	0.964588	
megahit_202284_589-1278	SP(Sec/SPI)	0.847355	0.000364	0.065355	0.086926	CS pos: 19-20. GFS-QI. Pr: 0.6561
megahit_202286_3-704	OTHER	0.003996	0.000377	0.000330	0.995296	
megahit_202287_1677-2117	SP(Sec/SPI)	0.847355	0.000364	0.065355	0.086926	CS pos: 19-20. GFS-QI. Pr: 0.6561
megahit_202331_3150-4715	OTHER	0.014276	0.001547	0.001904	0.982273	
megahit_202332_144-914	OTHER	0.002910	0.003602	0.000378	0.993110	
megahit_202333_95-553	OTHER	0.009917	0.001564	0.001532	0.986987	
megahit_202339_755-1330	OTHER	0.007229	0.004738	0.000459	0.987574	
megahit_202340_2387-3157	OTHER	0.002910	0.003602	0.000378	0.993110	
megahit_202360_1751-2056	OTHER	0.004216	0.005723	0.001262	0.988799	
megahit_202360_2059-2697	OTHER	0.002826	0.000572	0.000352	0.996250	
megahit_202360_2717-3031	OTHER	0.016993	0.022837	0.005932	0.954238	
megahit_202360_3488-3763	OTHER	0.003729	0.002359	0.001163	0.992749	
megahit_202360_3766-3963	OTHER	0.006438	0.030929	0.001132	0.961501	
megahit_202361_1751-2056	OTHER	0.004216	0.005723	0.001262	0.988799	
megahit_202361_2059-2697	OTHER	0.002826	0.000572	0.000352	0.996250	
megahit_202371_137-385	SP(Sec/SPI)	0.983560	0.000180	0.015463	0.000797	CS pos: 21-22. ATA-GE. Pr: 0.9452
megahit_202372_137-1231	SP(Sec/SPI)	0.983560	0.000180	0.015463	0.000797	CS pos: 21-22. ATA-GE. Pr: 0.9452
megahit_202372_1245-1553	OTHER	0.011850	0.007911	0.003680	0.976558	
megahit_202399_2-619	OTHER	0.011757	0.001987	0.002550	0.983705	
megahit_202406_2-1231	SP(Sec/SPI)	0.580146	0.000144	0.413596	0.006114	CS pos: 18-19. AYS-QC. Pr: 0.5169
megahit_202407_274-1131	SP(Sec/SPI)	0.580146	0.000144	0.413596	0.006114	CS pos: 18-19. AYS-QC. Pr: 0.5169
megahit_202421_178-1107	OTHER	0.003214	0.001286	0.000932	0.994568	
megahit_202510_6-281	OTHER	0.002231	0.000321	0.000390	0.997058	
megahit_202513_192-1541	TAT(Tat/SPI)	0.000916	0.998725	0.000179	0.000180	CS pos: 34-35. VYG-AN. Pr: 0.8951
megahit_202514_2-847	OTHER	0.145088	0.158669	0.024526	0.671717	
megahit_202515_1-477	OTHER	0.007616	0.000790	0.001755	0.989838	
megahit_202516_192-1541	TAT(Tat/SPI)	0.000916	0.998725	0.000179	0.000180	CS pos: 34-35. VYG-AN. Pr: 0.8951
megahit_202517_192-743	TAT(Tat/SPI)	0.000916	0.998725	0.000179	0.000180	CS pos: 34-35. VYG-AN. Pr: 0.8951
megahit_202518_192-1538	TAT(Tat/SPI)	0.000916	0.998725	0.000179	0.000180	CS pos: 34-35. VYG-AN. Pr: 0.8951
megahit_202519_369-1700	LIPO(Sec/SPII)	0.217494	0.000631	0.751816	0.030060	CS pos: 17-18. SGA-CF. Pr: 0.7525
megahit_202519_1703-2134	OTHER	0.099618	0.001407	0.025360	0.873615	
megahit_202519_2680-3105	OTHER	0.017316	0.000323	0.000550	0.981811	
megahit_202522_369-1700	LIPO(Sec/SPII)	0.217494	0.000631	0.751816	0.030060	CS pos: 17-18. SGA-CF. Pr: 0.7525
megahit_202524_120-551	OTHER	0.099618	0.001407	0.025360	0.873615	
megahit_202525_2680-3105	OTHER	0.017316	0.000323	0.000550	0.981811	
megahit_202526_3-665	OTHER	0.004489	0.001264	0.000348	0.993898	
megahit_202553_15-215	OTHER	0.023208	0.001718	0.001522	0.973551	
megahit_202553_212-1150	OTHER	0.000815	0.000087	0.000462	0.998637	
megahit_202561_83-436	SP(Sec/SPI)	0.996711	0.000192	0.002690	0.000407	CS pos: 20-21. VNA-QD. Pr: 0.9908
megahit_202810_68-262	OTHER	0.001998	0.000246	0.000288	0.997468	
megahit_202842_1-345	OTHER	0.005898	0.001881	0.002191	0.990031	
megahit_202889_36-929	LIPO(Sec/SPII)	0.006205	0.000069	0.993482	0.000243	CS pos: 18-19. LAG-CQ. Pr: 0.9943
megahit_202986_60-218	OTHER	0.065555	0.104517	0.018705	0.811223	
megahit_202998_1-963	OTHER	0.012465	0.012974	0.003603	0.970958	
megahit_202999_1-1128	OTHER	0.005121	0.002860	0.001522	0.990498	
megahit_203024_2895-3815	OTHER	0.005880	0.002348	0.000838	0.990935	
megahit_203026_2790-3710	OTHER	0.005880	0.002348	0.000838	0.990935	
megahit_203030_1-549	SP(Sec/SPI)	0.992537	0.004075	0.002672	0.000716	CS pos: 25-26. ALA-GD. Pr: 0.9900
megahit_203031_1139-1648	OTHER	0.001266	0.000093	0.007567	0.991074	
megahit_203032_1280-1789	OTHER	0.001778	0.000097	0.005607	0.992518	
megahit_203033_376-1287	SP(Sec/SPI)	0.816612	0.000549	0.158367	0.024472	CS pos: 20-21. SKA-QV. Pr: 0.4215
megahit_203033_1280-1789	OTHER	0.001266	0.000093	0.007567	0.991074	
megahit_203042_32-1213	OTHER	0.013504	0.010237	0.003060	0.973199	
megahit_203043_32-1213	OTHER	0.013504	0.010237	0.003060	0.973199	
megahit_203100_1-666	OTHER	0.016752	0.010362	0.002273	0.970613	
megahit_203101_4502-5266	OTHER	0.001353	0.000216	0.001082	0.997349	
megahit_203104_1-438	OTHER	0.011029	0.017794	0.001905	0.969273	
megahit_203121_3-320	OTHER	0.084208	0.022177	0.011791	0.881824	
megahit_203210_3-2018	OTHER	0.010191	0.002293	0.001386	0.986130	
megahit_203212_3-2018	OTHER	0.010191	0.002293	0.001386	0.986130	
megahit_203214_298-2127	OTHER	0.016482	0.005947	0.005377	0.972194	
megahit_203231_1019-1753	SP(Sec/SPI)	0.996913	0.000583	0.001266	0.001239	CS pos: 24-25. AHA-DE. Pr: 0.9950
megahit_203232_442-1395	TAT(Tat/SPI)	0.000387	0.982339	0.017010	0.000264	CS pos: 38-39. AGC-RS. Pr: 0.3048
megahit_203232_1388-2950	LIPO(Sec/SPII)	0.002346	0.000103	0.997172	0.000379	CS pos: 19-20. QVG-CS. Pr: 0.9979
megahit_203232_3044-3763	OTHER	0.001362	0.000445	0.000120	0.998073	
megahit_203233_448-1395	TAT(Tat/SPI)	0.000474	0.961704	0.037479	0.000342	CS pos: 36-37. AGC-RS. Pr: 0.2989
megahit_203233_1388-2950	LIPO(Sec/SPII)	0.002346	0.000103	0.997172	0.000379	CS pos: 19-20. QVG-CS. Pr: 0.9979
megahit_203233_3044-3763	OTHER	0.001362	0.000445	0.000120	0.998073	
megahit_203234_3-1124	LIPO(Sec/SPII)	0.359105	0.001902	0.632280	0.006712	CS pos: 21-22. LLV-CS. Pr: 0.5881
megahit_203243_1296-1742	OTHER	0.123005	0.002892	0.023932	0.850171	
megahit_203244_1311-1757	OTHER	0.123005	0.002892	0.023932	0.850171	
megahit_203246_1-507	OTHER	0.009485	0.001748	0.001622	0.987145	
megahit_203262_26-952	OTHER	0.005922	0.003143	0.001429	0.989506	
megahit_203269_3-239	OTHER	0.070817	0.000544	0.013069	0.915571	
megahit_203289_3-299	OTHER	0.004434	0.001595	0.001313	0.992658	
megahit_203289_296-763	OTHER	0.006820	0.001626	0.002692	0.988862	
megahit_203372_1-750	OTHER	0.015402	0.061538	0.002991	0.920069	
megahit_203372_858-1151	OTHER	0.004325	0.003725	0.001486	0.990463	
megahit_203372_1156-1788	OTHER	0.008469	0.001933	0.004196	0.985403	
megahit_203372_1791-2414	OTHER	0.025710	0.003772	0.006170	0.964347	
megahit_203372_2481-2786	OTHER	0.011935	0.052917	0.006818	0.928330	
megahit_203372_2835-3122	OTHER	0.010546	0.019952	0.001145	0.968356	
megahit_203392_1-921	OTHER	0.003231	0.000679	0.000374	0.995716	
megahit_203392_961-2244	OTHER	0.006321	0.026130	0.002635	0.964914	
megahit_203393_532-1815	OTHER	0.006321	0.026130	0.002635	0.964914	
megahit_203442_70-234	SP(Sec/SPI)	0.997304	0.001239	0.001179	0.000277	CS pos: 22-23. ALA-YE. Pr: 0.9334
megahit_203464_1-792	OTHER	0.178400	0.095447	0.023946	0.702208	
megahit_203466_1082-2068	OTHER	0.014936	0.045113	0.000567	0.939385	
megahit_203511_755-1438	OTHER	0.023872	0.000432	0.003978	0.971717	
megahit_203511_1450-1665	OTHER	0.001250	0.000577	0.000986	0.997187	
megahit_203511_2729-3004	OTHER	0.001542	0.002862	0.000320	0.995275	
megahit_203511_3013-3447	OTHER	0.007849	0.000511	0.001177	0.990463	
megahit_203512_269-742	OTHER	0.010182	0.001446	0.001698	0.986674	
megahit_203512_755-1438	OTHER	0.023872	0.000432	0.003978	0.971717	
megahit_203512_1450-1665	OTHER	0.001250	0.000577	0.000986	0.997187	
megahit_203512_1740-1967	OTHER	0.001979	0.000690	0.001053	0.996278	
megahit_203512_2730-3005	OTHER	0.001542	0.002862	0.000320	0.995275	
megahit_203512_3014-3448	OTHER	0.007849	0.000511	0.001177	0.990463	
megahit_203551_1-1083	OTHER	0.012173	0.004582	0.001117	0.982128	
megahit_203552_1-1095	OTHER	0.012173	0.004582	0.001117	0.982128	
megahit_203553_3-245	OTHER	0.298346	0.003537	0.003366	0.694750	
megahit_203569_74-406	OTHER	0.014275	0.004999	0.001945	0.978781	
megahit_203594_1-1413	OTHER	0.005581	0.017067	0.000481	0.976871	
megahit_203594_1450-1734	OTHER	0.052160	0.003355	0.001282	0.943202	
megahit_203594_1755-2741	OTHER	0.015317	0.012192	0.006990	0.965501	
megahit_203606_931-2382	LIPO(Sec/SPII)	0.009896	0.001894	0.921037	0.067173	CS pos: 21-22. GAA-CH. Pr: 0.9263
megahit_203606_2808-3707	OTHER	0.026187	0.000457	0.002510	0.970846	
megahit_203607_930-2381	LIPO(Sec/SPII)	0.009896	0.001894	0.921037	0.067173	CS pos: 21-22. GAA-CH. Pr: 0.9263
megahit_203608_932-2383	LIPO(Sec/SPII)	0.009896	0.001894	0.921037	0.067173	CS pos: 21-22. GAA-CH. Pr: 0.9263
megahit_203608_2809-3708	OTHER	0.026187	0.000457	0.002510	0.970846	
megahit_203619_1-615	OTHER	0.006080	0.107185	0.000597	0.886138	
megahit_203620_2-673	OTHER	0.008886	0.000844	0.003772	0.986498	
megahit_203621_1-780	OTHER	0.008886	0.000844	0.003772	0.986498	
megahit_203623_2-679	OTHER	0.009917	0.001062	0.005590	0.983430	
megahit_203628_2-403	OTHER	0.002260	0.000778	0.000865	0.996097	
megahit_203671_3-227	OTHER	0.009366	0.002457	0.000833	0.987344	
megahit_203673_2-1474	OTHER	0.018244	0.004511	0.000592	0.976654	
megahit_203775_13-150	OTHER	0.030582	0.013216	0.009164	0.947038	
megahit_203796_1-321	OTHER	0.007634	0.011767	0.002347	0.978251	
megahit_203830_246-638	OTHER	0.014052	0.002938	0.001284	0.981727	
megahit_203832_246-638	OTHER	0.014052	0.002938	0.001284	0.981727	
megahit_203837_239-1066	OTHER	0.001822	0.000862	0.000295	0.997021	
megahit_203913_74-496	OTHER	0.002714	0.000161	0.000595	0.996530	
megahit_203914_74-718	OTHER	0.008278	0.007120	0.001914	0.982688	
megahit_203958_1-1017	OTHER	0.112154	0.243604	0.014677	0.629565	
megahit_203959_1-1017	OTHER	0.112154	0.243604	0.014677	0.629565	
megahit_203959_1179-1628	OTHER	0.016847	0.000513	0.001153	0.981488	
megahit_203960_1-1017	OTHER	0.112154	0.243604	0.014677	0.629565	
megahit_203960_1179-1469	OTHER	0.016847	0.000513	0.001153	0.981488	
megahit_203982_13-603	OTHER	0.012614	0.000837	0.000770	0.985779	
megahit_204151_1-684	OTHER	0.006773	0.000918	0.004202	0.988107	
megahit_204155_3-173	OTHER	0.017328	0.006179	0.004793	0.971699	
megahit_204156_3-173	OTHER	0.017328	0.006179	0.004793	0.971699	
megahit_204159_3-311	OTHER	0.012307	0.008519	0.000998	0.978177	
megahit_204163_3-416	OTHER	0.028758	0.046155	0.012633	0.912455	
megahit_204185_1-825	OTHER	0.087867	0.091156	0.002625	0.818353	
megahit_204238_1-372	OTHER	0.007887	0.000728	0.000879	0.990506	
megahit_204238_369-665	OTHER	0.014389	0.001286	0.002679	0.981645	
megahit_204252_98-8443	OTHER	0.028644	0.004371	0.008483	0.958502	
megahit_204253_98-12049	SP(Sec/SPI)	0.993391	0.000545	0.004360	0.001704	CS pos: 21-22. VSA-AS. Pr: 0.8529
megahit_204254_98-12049	SP(Sec/SPI)	0.993391	0.000545	0.004360	0.001704	CS pos: 21-22. VSA-AS. Pr: 0.8529
megahit_204255_106-7863	OTHER	0.028644	0.004371	0.008483	0.958502	
megahit_204256_98-12052	SP(Sec/SPI)	0.993391	0.000545	0.004360	0.001704	CS pos: 21-22. VSA-AS. Pr: 0.8529
megahit_204289_1-996	OTHER	0.008308	0.001697	0.000880	0.989115	
megahit_204300_3-938	OTHER	0.001529	0.001420	0.000311	0.996740	
megahit_204306_1-957	OTHER	0.007354	0.005097	0.001363	0.986186	
megahit_204387_682-2070	LIPO(Sec/SPII)	0.001447	0.000089	0.998269	0.000194	CS pos: 17-18. LAA-CG. Pr: 0.9990
megahit_204389_77-814	LIPO(Sec/SPII)	0.001198	0.000087	0.998261	0.000454	CS pos: 22-23. IIG-CG. Pr: 0.9991
megahit_204390_77-1450	LIPO(Sec/SPII)	0.001198	0.000087	0.998261	0.000454	CS pos: 22-23. IIG-CG. Pr: 0.9991
megahit_204390_1468-2856	LIPO(Sec/SPII)	0.001447	0.000089	0.998269	0.000194	CS pos: 17-18. LAA-CG. Pr: 0.9990
megahit_204397_4-1704	OTHER	0.045087	0.011401	0.007237	0.936275	
megahit_204532_2-400	LIPO(Sec/SPII)	0.093285	0.000429	0.498155	0.408131	CS pos: 19-20. LSG-KE. Pr: 0.4182
megahit_204642_436-1161	OTHER	0.060067	0.000522	0.001150	0.938261	
megahit_204643_33-647	OTHER	0.110655	0.017252	0.019163	0.852931	
megahit_204643_655-1038	OTHER	0.010912	0.022318	0.000885	0.965885	
megahit_204770_2-412	LIPO(Sec/SPII)	0.201690	0.002066	0.779424	0.016820	CS pos: 24-25. AAA-CV. Pr: 0.7781
megahit_204777_73-588	OTHER	0.011983	0.003695	0.001004	0.983318	
megahit_204848_184-1263	SP(Sec/SPI)	0.955186	0.000178	0.041620	0.003016	CS pos: 17-18. GLA-QS. Pr: 0.4816
megahit_204898_618-1127	OTHER	0.002217	0.003844	0.000212	0.993727	
megahit_204899_618-1127	OTHER	0.002217	0.003844	0.000212	0.993727	
megahit_204960_2-1180	OTHER	0.006055	0.014539	0.000709	0.978697	
megahit_204961_3-512	OTHER	0.049251	0.002363	0.016755	0.931631	
megahit_204961_598-2034	OTHER	0.032913	0.004575	0.006999	0.955513	
megahit_204962_252-1037	OTHER	0.049251	0.002363	0.016755	0.931631	
megahit_204962_1123-2559	OTHER	0.030726	0.003571	0.007023	0.958679	
megahit_204963_3-560	OTHER	0.049251	0.002363	0.016755	0.931631	
megahit_205100_705-1271	OTHER	0.000619	0.000201	0.000387	0.998793	
megahit_205133_834-1046	OTHER	0.100237	0.003185	0.025489	0.871089	
megahit_205135_73-504	SP(Sec/SPI)	0.923453	0.074390	0.001402	0.000755	CS pos: 28-29. AQA-ED. Pr: 0.9564
megahit_205158_115-1569	LIPO(Sec/SPII)	0.032271	0.029407	0.694748	0.243575	CS pos: 21-22. GTA-CY. Pr: 0.6867
megahit_205186_135-1202	OTHER	0.002813	0.003195	0.000673	0.993319	
megahit_205292_3130-3750	OTHER	0.026566	0.365761	0.001859	0.605814	
megahit_205294_1824-3083	LIPO(Sec/SPII)	0.001701	0.000307	0.996749	0.001243	CS pos: 28-29. MSG-CA. Pr: 0.9979
megahit_205294_3128-3352	OTHER	0.030160	0.006558	0.003034	0.960247	
megahit_205295_3-200	OTHER	0.011340	0.002247	0.002590	0.983823	
megahit_205340_3-467	OTHER	0.004671	0.000703	0.001522	0.993104	
megahit_205341_2-1789	OTHER	0.012267	0.002824	0.001503	0.983406	
megahit_205341_1860-3827	OTHER	0.009750	0.009986	0.001793	0.978470	
megahit_205341_3886-5055	OTHER	0.005602	0.000214	0.000326	0.993858	
megahit_205378_104-292	OTHER	0.013794	0.011183	0.002069	0.972953	
megahit_205379_56-298	OTHER	0.001959	0.000869	0.000279	0.996894	
megahit_205536_1129-2064	OTHER	0.005369	0.001956	0.000881	0.991793	
megahit_205537_1128-1544	OTHER	0.005369	0.001956	0.000881	0.991793	
megahit_205605_2-226	OTHER	0.016483	0.003911	0.002762	0.976845	
megahit_205606_279-1454	OTHER	0.006082	0.002836	0.004721	0.986362	
megahit_205624_3-428	OTHER	0.038728	0.004646	0.025027	0.931599	
megahit_205637_2-250	OTHER	0.022244	0.006384	0.003269	0.968102	
megahit_205654_104-1360	SP(Sec/SPI)	0.996890	0.001895	0.000959	0.000256	CS pos: 22-23. AFA-DG. Pr: 0.9553
megahit_205655_104-1360	SP(Sec/SPI)	0.996890	0.001895	0.000959	0.000256	CS pos: 22-23. AFA-DG. Pr: 0.9553
