# SignalP-5.0	Organism: Gram-negative	Timestamp: 20230503164320
# ID	Prediction	SP(Sec/SPI)	TAT(Tat/SPI)	LIPO(Sec/SPII)	OTHER	CS Position
megahit_118817_7288-9438	OTHER	0.027291	0.003702	0.026623	0.942383	
megahit_118817_9438-11930	OTHER	0.000952	0.000112	0.001264	0.997672	
megahit_118818_3876-5027	LIPO(Sec/SPII)	0.034208	0.000146	0.965135	0.000512	CS pos: 18-19. LIG-CI. Pr: 0.9660
megahit_118818_5146-6210	OTHER	0.006449	0.001718	0.000320	0.991513	
megahit_118818_6309-7256	OTHER	0.010555	0.006229	0.001527	0.981690	
megahit_118818_7288-9438	OTHER	0.027291	0.003702	0.026623	0.942383	
megahit_118818_9438-11930	OTHER	0.000952	0.000112	0.001264	0.997672	
megahit_118831_248-1072	OTHER	0.003310	0.002458	0.001344	0.992887	
megahit_118833_286-2460	OTHER	0.029872	0.012490	0.002860	0.954778	
megahit_118834_286-2652	OTHER	0.029872	0.012490	0.002860	0.954778	
megahit_118835_286-900	OTHER	0.029872	0.012490	0.002860	0.954778	
megahit_118839_3-584	LIPO(Sec/SPII)	0.000475	0.000031	0.999317	0.000177	CS pos: 16-17. LSS-CG. Pr: 0.9998
megahit_118839_596-1927	SP(Sec/SPI)	0.980496	0.000349	0.008777	0.010379	CS pos: 19-20. TNA-QE. Pr: 0.9552
megahit_118840_3578-4135	SP(Sec/SPI)	0.980496	0.000349	0.008777	0.010379	CS pos: 19-20. TNA-QE. Pr: 0.9552
megahit_118861_9-2381	OTHER	0.008786	0.026715	0.000841	0.963658	
megahit_118864_3-869	OTHER	0.050145	0.006384	0.003508	0.939962	
megahit_118894_94-2187	OTHER	0.011211	0.003945	0.001810	0.983035	
megahit_118901_3-278	OTHER	0.016593	0.004994	0.004865	0.973549	
megahit_118906_3-68	OTHER	0.080319	0.037440	0.059587	0.822653	
megahit_118906_80-409	OTHER	0.006501	0.002513	0.001478	0.989507	
megahit_118906_433-894	OTHER	0.003333	0.000411	0.000546	0.995710	
megahit_118909_3-68	OTHER	0.080319	0.037440	0.059587	0.822653	
megahit_118909_80-409	OTHER	0.006501	0.002513	0.001478	0.989507	
megahit_118909_433-894	OTHER	0.002745	0.000478	0.000384	0.996393	
megahit_118914_224-499	OTHER	0.003407	0.001030	0.000755	0.994807	
megahit_118916_2-238	OTHER	0.007603	0.001763	0.000961	0.989673	
megahit_118965_374-1219	OTHER	0.018849	0.002040	0.002050	0.977061	
megahit_119029_1-672	OTHER	0.022101	0.009539	0.002604	0.965756	
megahit_119060_3-1187	OTHER	0.013381	0.009378	0.002475	0.974766	
megahit_119063_25-204	OTHER	0.444601	0.002927	0.006519	0.545953	
megahit_119063_232-513	TAT(Tat/SPI)	0.000405	0.998682	0.000219	0.000694	CS pos: 45-46. AAA-QT. Pr: 0.8477
megahit_119068_434-1102	OTHER	0.036397	0.009238	0.008838	0.945527	
megahit_119276_18-476	OTHER	0.006795	0.010110	0.001725	0.981371	
megahit_119312_21-1214	SP(Sec/SPI)	0.997847	0.001026	0.000743	0.000384	CS pos: 23-24. AFA-TE. Pr: 0.9954
megahit_119331_1-1686	OTHER	0.006586	0.000912	0.001908	0.990595	
megahit_119334_3-2339	OTHER	0.017172	0.016636	0.004002	0.962191	
megahit_119337_111-1358	SP(Sec/SPI)	0.973370	0.001467	0.015271	0.009892	CS pos: 22-23. VMS-AD. Pr: 0.6062
megahit_119338_111-1358	SP(Sec/SPI)	0.973370	0.001467	0.015271	0.009892	CS pos: 22-23. VMS-AD. Pr: 0.6062
megahit_119354_1-861	OTHER	0.009993	0.003471	0.004025	0.982511	
megahit_119381_425-1150	SP(Sec/SPI)	0.998200	0.000439	0.000897	0.000463	CS pos: 21-22. ANA-AQ. Pr: 0.9705
megahit_119385_3-467	SP(Sec/SPI)	0.807460	0.019250	0.166741	0.006548	CS pos: 24-25. ARA-CG. Pr: 0.8941
megahit_119388_3-299	OTHER	0.001820	0.006805	0.000166	0.991208	
megahit_119389_3-299	OTHER	0.001820	0.006805	0.000166	0.991208	
megahit_119439_148-2067	OTHER	0.084700	0.009406	0.051335	0.854559	
megahit_119440_148-2067	OTHER	0.084700	0.009406	0.051335	0.854559	
megahit_119517_1-453	OTHER	0.002331	0.001353	0.000304	0.996012	
megahit_119524_2-256	OTHER	0.007043	0.005334	0.002038	0.985585	
megahit_119532_2-229	OTHER	0.012023	0.002356	0.001741	0.983881	
megahit_119557_56-682	OTHER	0.036227	0.082353	0.003883	0.877537	
megahit_119557_682-1365	OTHER	0.001945	0.000415	0.000394	0.997246	
megahit_119650_1-714	OTHER	0.003768	0.003164	0.000574	0.992494	
megahit_119663_24-746	OTHER	0.003884	0.001025	0.000616	0.994474	
megahit_119664_1507-2727	OTHER	0.011559	0.019731	0.002819	0.965890	
megahit_119664_3309-4016	OTHER	0.006430	0.003236	0.000632	0.989702	
megahit_119665_3309-4313	OTHER	0.003884	0.001025	0.000616	0.994474	
megahit_119666_3309-4016	OTHER	0.006430	0.003236	0.000632	0.989702	
megahit_119720_111-782	OTHER	0.007543	0.002619	0.001208	0.988630	
megahit_119724_111-782	OTHER	0.007543	0.002619	0.001208	0.988630	
megahit_119729_111-782	OTHER	0.007457	0.003389	0.001063	0.988092	
megahit_119730_2-139	OTHER	0.012704	0.009330	0.002822	0.975145	
megahit_119730_258-428	OTHER	0.004240	0.008565	0.000666	0.986529	
megahit_119731_111-701	OTHER	0.008363	0.003293	0.001229	0.987114	
megahit_119732_111-782	OTHER	0.007543	0.002619	0.001208	0.988630	
megahit_119733_111-641	OTHER	0.007457	0.003389	0.001063	0.988092	
megahit_119735_111-782	OTHER	0.007543	0.002619	0.001208	0.988630	
megahit_119750_2894-3943	OTHER	0.012877	0.002031	0.001208	0.983884	
megahit_119752_26514-27797	OTHER	0.012034	0.004786	0.001231	0.981949	
megahit_119780_18-305	OTHER	0.003459	0.004322	0.000658	0.991562	
megahit_119816_6707-7282	OTHER	0.021891	0.008512	0.002336	0.967262	
megahit_119816_7401-8012	OTHER	0.004634	0.001779	0.001127	0.992460	
megahit_119816_8900-9664	LIPO(Sec/SPII)	0.001134	0.000121	0.998476	0.000269	CS pos: 20-21. VAG-CS. Pr: 0.9993
megahit_119818_6707-7282	OTHER	0.021891	0.008512	0.002336	0.967262	
megahit_119818_7401-8012	OTHER	0.005344	0.001845	0.001265	0.991547	
megahit_119818_8005-8748	OTHER	0.053889	0.031997	0.049911	0.864203	
megahit_119964_8498-9763	OTHER	0.003357	0.000630	0.000255	0.995758	
megahit_119965_1225-1341	OTHER	0.029600	0.014240	0.012674	0.943486	
megahit_119967_8523-9788	OTHER	0.003357	0.000630	0.000255	0.995758	
megahit_119970_8733-9998	OTHER	0.003357	0.000630	0.000255	0.995758	
megahit_119971_8510-9775	OTHER	0.003357	0.000630	0.000255	0.995758	
megahit_119973_1322-1438	OTHER	0.029600	0.014240	0.012674	0.943486	
megahit_119974_8586-9851	OTHER	0.003357	0.000630	0.000255	0.995758	
megahit_119975_568-684	OTHER	0.029600	0.014240	0.012674	0.943486	
megahit_119976_8498-9763	OTHER	0.003357	0.000630	0.000255	0.995758	
megahit_119980_572-688	OTHER	0.029600	0.014240	0.012674	0.943486	
megahit_119981_8523-9788	OTHER	0.003357	0.000630	0.000255	0.995758	
megahit_119982_673-789	OTHER	0.029600	0.014240	0.012674	0.943486	
megahit_119983_8498-9763	OTHER	0.003357	0.000630	0.000255	0.995758	
megahit_119984_8512-9777	OTHER	0.003357	0.000630	0.000255	0.995758	
megahit_119986_8733-9998	OTHER	0.003357	0.000630	0.000255	0.995758	
megahit_119987_8510-9775	OTHER	0.003357	0.000630	0.000255	0.995758	
megahit_119988_8586-9851	OTHER	0.003357	0.000630	0.000255	0.995758	
megahit_119996_262-627	OTHER	0.023214	0.074161	0.001523	0.901102	
megahit_120049_26-2011	SP(Sec/SPI)	0.994026	0.000235	0.005333	0.000407	CS pos: 19-20. VNA-QG. Pr: 0.7198
megahit_120070_583-1797	OTHER	0.022444	0.001813	0.005257	0.970485	
megahit_120070_1827-2210	OTHER	0.010976	0.002886	0.001333	0.984805	
megahit_120070_2244-2570	OTHER	0.026269	0.007757	0.004704	0.961270	
megahit_120071_1449-1832	OTHER	0.010976	0.002886	0.001333	0.984805	
megahit_120071_1866-2192	OTHER	0.026269	0.007757	0.004704	0.961270	
megahit_120092_28-1095	OTHER	0.003684	0.002392	0.000327	0.993597	
megahit_120092_1088-2227	OTHER	0.011467	0.010867	0.001562	0.976104	
megahit_120092_2277-2609	OTHER	0.005190	0.000434	0.002487	0.991889	
megahit_120092_2673-3194	SP(Sec/SPI)	0.783548	0.000499	0.031539	0.184413	CS pos: 24-25. LYA-AP. Pr: 0.7679
megahit_120093_28-1095	OTHER	0.003684	0.002392	0.000327	0.993597	
megahit_120122_117-1019	OTHER	0.109172	0.060926	0.006469	0.823433	
megahit_120146_1-138	OTHER	0.019993	0.010566	0.005715	0.963725	
megahit_120311_3-674	OTHER	0.055674	0.021723	0.009112	0.913491	
megahit_120311_671-946	OTHER	0.011214	0.003302	0.002624	0.982859	
megahit_120311_1114-1449	OTHER	0.006005	0.001752	0.000342	0.991901	
megahit_120363_169-387	OTHER	0.006561	0.000544	0.000787	0.992108	
megahit_120366_1227-1886	OTHER	0.002695	0.000192	0.000378	0.996735	
megahit_120367_544-1404	SP(Sec/SPI)	0.981969	0.001818	0.012530	0.003683	CS pos: 30-31. ADA-QV. Pr: 0.4983
megahit_120368_94-954	SP(Sec/SPI)	0.906292	0.001159	0.008543	0.084005	CS pos: 30-31. ADA-QV. Pr: 0.8357
megahit_120368_1227-1886	OTHER	0.002792	0.000211	0.000384	0.996613	
megahit_120369_1514-2677	OTHER	0.002719	0.003361	0.000681	0.993238	
megahit_120369_2757-3785	OTHER	0.003826	0.000577	0.000751	0.994845	
megahit_120369_3865-5358	OTHER	0.033420	0.000532	0.004051	0.961997	
megahit_120370_1514-2677	OTHER	0.002719	0.003361	0.000681	0.993238	
megahit_120370_2757-3785	OTHER	0.003826	0.000577	0.000751	0.994845	
megahit_120370_3865-5358	OTHER	0.033420	0.000532	0.004051	0.961997	
megahit_120371_1514-2677	OTHER	0.002719	0.003361	0.000681	0.993238	
megahit_120371_2757-3785	OTHER	0.003826	0.000577	0.000751	0.994845	
megahit_120371_3865-5358	OTHER	0.033420	0.000532	0.004051	0.961997	
megahit_120377_1-405	OTHER	0.004740	0.000644	0.000676	0.993940	
megahit_120378_1-405	OTHER	0.004740	0.000644	0.000676	0.993940	
megahit_120385_86-3886	OTHER	0.003451	0.000980	0.000529	0.995040	
megahit_120385_3990-4268	OTHER	0.013308	0.006283	0.002800	0.977609	
megahit_120388_86-3886	OTHER	0.003451	0.000980	0.000529	0.995040	
megahit_120388_3977-4255	OTHER	0.013308	0.006283	0.002800	0.977609	
megahit_120389_2-370	OTHER	0.005762	0.000737	0.000991	0.992510	
megahit_120389_447-725	OTHER	0.013308	0.006283	0.002800	0.977609	
megahit_120537_1434-2696	OTHER	0.095421	0.440064	0.002132	0.462383	
megahit_120541_1-1359	OTHER	0.023534	0.003999	0.014162	0.958305	
megahit_120541_1364-2983	OTHER	0.220411	0.001082	0.093214	0.685293	
megahit_120541_3391-4083	OTHER	0.009870	0.000438	0.001138	0.988555	
megahit_120543_2-979	OTHER	0.004396	0.002492	0.001287	0.991824	
megahit_120545_1-1359	OTHER	0.023534	0.003999	0.014162	0.958305	
megahit_120545_1364-2983	OTHER	0.213920	0.001056	0.087607	0.697416	
megahit_120547_1-1359	OTHER	0.023534	0.003999	0.014162	0.958305	
megahit_120547_1364-2983	OTHER	0.220411	0.001082	0.093214	0.685293	
megahit_120547_2983-3390	SP(Sec/SPI)	0.454356	0.000614	0.223632	0.321398	CS pos: 19-20. TFS-QK. Pr: 0.3908
megahit_120564_3878-6967	SP(Sec/SPI)	0.940223	0.000650	0.057614	0.001514	CS pos: 24-25. VDA-QE. Pr: 0.8953
megahit_120565_3878-6967	SP(Sec/SPI)	0.940223	0.000650	0.057614	0.001514	CS pos: 24-25. VDA-QE. Pr: 0.8953
megahit_120572_2030-2794	LIPO(Sec/SPII)	0.001863	0.000211	0.997575	0.000352	CS pos: 21-22. VSG-CS. Pr: 0.9979
megahit_120597_504-908	SP(Sec/SPI)	0.994014	0.000180	0.003178	0.002628	CS pos: 17-18. IYA-GT. Pr: 0.9324
megahit_120613_1-435	OTHER	0.001780	0.000046	0.002079	0.996095	
megahit_120638_448-1464	OTHER	0.011990	0.013676	0.008792	0.965543	
megahit_120653_69-584	OTHER	0.036097	0.035261	0.003827	0.924815	
megahit_120658_585-2114	OTHER	0.027851	0.002422	0.009083	0.960643	
megahit_120658_2202-3284	OTHER	0.388195	0.054585	0.010490	0.546730	
megahit_120659_2202-3284	OTHER	0.388195	0.054585	0.010490	0.546730	
megahit_120713_24-548	OTHER	0.075494	0.093415	0.025540	0.805551	
megahit_120713_568-801	OTHER	0.018658	0.001931	0.001887	0.977524	
megahit_120715_3-446	OTHER	0.161281	0.005327	0.034898	0.798494	
megahit_120759_437-1009	OTHER	0.000884	0.000340	0.000747	0.998030	
megahit_120771_2-316	OTHER	0.006539	0.000322	0.000435	0.992704	
megahit_120821_61-447	LIPO(Sec/SPII)	0.003183	0.000188	0.995268	0.001360	CS pos: 27-28. TSG-CA. Pr: 0.9954
megahit_120854_3-2252	OTHER	0.034432	0.261333	0.003070	0.701165	
megahit_120935_3-419	OTHER	0.022032	0.004909	0.002158	0.970901	
megahit_121053_1001-1423	OTHER	0.007164	0.001223	0.002569	0.989045	
megahit_121053_1540-4215	OTHER	0.004484	0.018065	0.000859	0.976592	
megahit_121054_1001-1420	OTHER	0.007164	0.001223	0.002569	0.989045	
megahit_121069_324-1463	OTHER	0.029677	0.003793	0.003932	0.962598	
megahit_121089_1-282	OTHER	0.017744	0.001972	0.000753	0.979531	
megahit_121118_28-408	SP(Sec/SPI)	0.993386	0.001881	0.001812	0.002922	CS pos: 24-25. ALA-DN. Pr: 0.9504
megahit_121140_339-1913	OTHER	0.002511	0.001828	0.000241	0.995420	
megahit_121141_2-511	OTHER	0.003343	0.003774	0.000523	0.992360	
megahit_121141_529-2103	OTHER	0.002511	0.001828	0.000241	0.995420	
megahit_121172_439-813	OTHER	0.015324	0.008047	0.007528	0.969102	
megahit_121173_102-410	OTHER	0.004578	0.004661	0.008277	0.982484	
megahit_121174_208-582	OTHER	0.015324	0.008047	0.007528	0.969102	
megahit_121175_102-578	OTHER	0.003102	0.001014	0.000995	0.994889	
megahit_121175_758-1132	OTHER	0.015324	0.008047	0.007528	0.969102	
megahit_121176_102-578	OTHER	0.003102	0.001014	0.000995	0.994889	
megahit_121176_719-1093	OTHER	0.015324	0.008047	0.007528	0.969102	
megahit_121181_141-611	OTHER	0.002993	0.002788	0.000873	0.993346	
megahit_121205_33-854	OTHER	0.000350	0.000241	0.000626	0.998784	
megahit_121242_1-702	OTHER	0.008144	0.002523	0.002202	0.987131	
megahit_121244_1-789	OTHER	0.020649	0.001563	0.002739	0.975049	
megahit_121292_2-361	OTHER	0.056551	0.002214	0.242267	0.698968	
megahit_121292_418-2079	LIPO(Sec/SPII)	0.000636	0.000041	0.999155	0.000168	CS pos: 20-21. LLS-CN. Pr: 0.9995
megahit_121293_54-1121	LIPO(Sec/SPII)	0.000636	0.000041	0.999155	0.000168	CS pos: 20-21. LLS-CN. Pr: 0.9995
megahit_121310_3-1121	OTHER	0.010489	0.000376	0.000847	0.988288	
megahit_121311_364-2061	OTHER	0.010489	0.000376	0.000847	0.988288	
megahit_121312_364-2061	OTHER	0.010489	0.000376	0.000847	0.988288	
megahit_121312_2194-3183	LIPO(Sec/SPII)	0.032392	0.000187	0.966664	0.000757	CS pos: 21-22. LPG-CE. Pr: 0.9672
megahit_121313_364-2061	OTHER	0.010489	0.000376	0.000847	0.988288	
megahit_121313_2194-3183	LIPO(Sec/SPII)	0.032392	0.000187	0.966664	0.000757	CS pos: 21-22. LPG-CE. Pr: 0.9672
megahit_121313_3211-3933	OTHER	0.009507	0.139622	0.001019	0.849851	
megahit_121315_182-1879	OTHER	0.010489	0.000376	0.000847	0.988288	
megahit_121381_106-348	OTHER	0.001710	0.000232	0.000189	0.997868	
megahit_121391_246-971	LIPO(Sec/SPII)	0.000934	0.000071	0.998629	0.000366	CS pos: 20-21. MSS-CN. Pr: 0.9993
megahit_121392_246-971	LIPO(Sec/SPII)	0.000934	0.000071	0.998629	0.000366	CS pos: 20-21. MSS-CN. Pr: 0.9993
megahit_121400_67-3138	SP(Sec/SPI)	0.994824	0.000432	0.003827	0.000918	CS pos: 25-26. IYA-QG. Pr: 0.9292
megahit_121400_3165-4652	LIPO(Sec/SPII)	0.030037	0.000142	0.965880	0.003941	CS pos: 21-22. IWG-CN. Pr: 0.9758
megahit_121400_4684-5394	LIPO(Sec/SPII)	0.000996	0.000062	0.998696	0.000246	CS pos: 18-19. LSG-CD. Pr: 0.9997
megahit_121407_2-673	OTHER	0.029637	0.002272	0.002472	0.965619	
megahit_121429_3-299	OTHER	0.054027	0.020911	0.015828	0.909234	
megahit_121430_563-1324	OTHER	0.015621	0.000750	0.005442	0.978187	
megahit_121430_3037-3756	OTHER	0.000200	0.000063	0.000560	0.999178	
megahit_121464_3-1004	OTHER	0.020690	0.000899	0.004723	0.973688	
megahit_121535_3-782	OTHER	0.002661	0.000188	0.000441	0.996710	
megahit_121623_192-1304	OTHER	0.001487	0.000145	0.000779	0.997588	
megahit_121623_1348-3075	OTHER	0.005966	0.000543	0.003285	0.990206	
megahit_121623_3132-3836	OTHER	0.116370	0.278683	0.010191	0.594757	
megahit_121624_1-831	OTHER	0.001487	0.000145	0.000779	0.997588	
megahit_121624_877-2604	OTHER	0.005966	0.000543	0.003285	0.990206	
megahit_121624_2661-3365	OTHER	0.116370	0.278683	0.010191	0.594757	
megahit_121661_3-497	OTHER	0.015868	0.026596	0.010562	0.946975	
megahit_121661_502-894	OTHER	0.024834	0.001209	0.010709	0.963248	
megahit_121662_3-497	OTHER	0.015868	0.026596	0.010562	0.946975	
megahit_121662_502-1044	OTHER	0.024834	0.001209	0.010709	0.963248	
megahit_121662_1045-2304	OTHER	0.001315	0.000841	0.000874	0.996970	
megahit_121696_1-687	OTHER	0.008152	0.009687	0.001083	0.981079	
megahit_121726_1-558	OTHER	0.005047	0.000347	0.003290	0.991316	
megahit_121827_2-442	OTHER	0.011410	0.004351	0.001983	0.982256	
megahit_121846_624-1442	OTHER	0.001728	0.000196	0.005804	0.992272	
megahit_121847_624-1670	OTHER	0.001728	0.000196	0.005804	0.992272	
megahit_121883_1-258	OTHER	0.001876	0.001699	0.000170	0.996255	
megahit_121902_179-1381	OTHER	0.014087	0.001320	0.002542	0.982051	
megahit_121903_179-1381	OTHER	0.014087	0.001320	0.002542	0.982051	
megahit_121915_1045-2967	OTHER	0.024981	0.038417	0.001389	0.935213	
megahit_121916_1045-2463	OTHER	0.024981	0.038417	0.001389	0.935213	
megahit_121917_1045-2967	OTHER	0.024981	0.038417	0.001389	0.935213	
megahit_121961_95-877	OTHER	0.208805	0.002141	0.034522	0.754532	
megahit_121981_115-369	OTHER	0.003805	0.000906	0.000603	0.994685	
megahit_121994_2-790	OTHER	0.016494	0.005155	0.001062	0.977289	
megahit_121994_787-2256	TAT(Tat/SPI)	0.079563	0.600681	0.002521	0.317235	CS pos: 46-47. MGA-DV. Pr: 0.3229
megahit_122022_1-525	OTHER	0.007637	0.001348	0.001131	0.989883	
megahit_122026_3-284	OTHER	0.002374	0.001853	0.000604	0.995170	
megahit_122209_20-820	OTHER	0.005098	0.017118	0.000595	0.977190	
megahit_122240_1-645	OTHER	0.004985	0.000519	0.000756	0.993740	
megahit_122241_3-419	SP(Sec/SPI)	0.907633	0.003444	0.086988	0.001935	CS pos: 26-27. ASA-DD. Pr: 0.8451
megahit_122241_445-1164	SP(Sec/SPI)	0.557725	0.008229	0.402206	0.031839	CS pos: 35-36. AVA-QS. Pr: 0.3821
megahit_122241_4229-6235	OTHER	0.003905	0.003479	0.000877	0.991739	
megahit_122242_3275-3994	SP(Sec/SPI)	0.557725	0.008229	0.402206	0.031839	CS pos: 35-36. AVA-QS. Pr: 0.3821
megahit_122242_7059-9065	OTHER	0.003905	0.003479	0.000877	0.991739	
megahit_122255_124-303	OTHER	0.003026	0.000951	0.000456	0.995567	
megahit_122322_758-2296	OTHER	0.022911	0.002871	0.003575	0.970643	
megahit_122324_335-1324	OTHER	0.104078	0.000465	0.007384	0.888072	
megahit_122354_283-1719	OTHER	0.002047	0.002028	0.000341	0.995584	
megahit_122357_1917-2660	OTHER	0.009367	0.037137	0.001783	0.951713	
megahit_122414_13-348	OTHER	0.004151	0.000826	0.000592	0.994431	
megahit_122427_683-1579	OTHER	0.066935	0.004342	0.010740	0.917983	
megahit_122433_117-893	OTHER	0.003151	0.004005	0.001160	0.991684	
megahit_122433_1033-2526	OTHER	0.222784	0.006966	0.047271	0.722979	
megahit_122457_1-510	SP(Sec/SPI)	0.978838	0.013655	0.004922	0.002584	CS pos: 26-27. AFA-VT. Pr: 0.8959
megahit_122467_1-1359	OTHER	0.006448	0.001025	0.001111	0.991416	
megahit_122519_169-1644	OTHER	0.004123	0.002116	0.000642	0.993120	
megahit_122575_13-777	OTHER	0.207234	0.135171	0.003261	0.654334	
megahit_122576_13-777	OTHER	0.207234	0.135171	0.003261	0.654334	
megahit_122584_234-503	OTHER	0.002876	0.003927	0.000462	0.992735	
megahit_122592_2-682	OTHER	0.025347	0.019088	0.003050	0.952516	
megahit_122660_1-2106	OTHER	0.001161	0.000505	0.000357	0.997977	
megahit_122672_1-771	OTHER	0.007450	0.001414	0.001235	0.989901	
megahit_122761_2-1597	SP(Sec/SPI)	0.603700	0.015087	0.376078	0.005135	CS pos: 32-33. AAA-AS. Pr: 0.1410
megahit_122819_232-873	OTHER	0.006971	0.023495	0.001269	0.968265	
megahit_122820_1-345	OTHER	0.019716	0.005085	0.003237	0.971961	
megahit_122820_426-1874	OTHER	0.006971	0.023495	0.001269	0.968265	
megahit_122821_3-524	OTHER	0.007999	0.001020	0.001122	0.989859	
megahit_122821_605-2053	OTHER	0.006971	0.023495	0.001269	0.968265	
megahit_122822_3-524	OTHER	0.007999	0.001020	0.001122	0.989859	
megahit_122823_24-1478	OTHER	0.006971	0.023495	0.001269	0.968265	
megahit_122830_211-417	OTHER	0.025310	0.007002	0.003814	0.963873	
megahit_123023_3195-3746	OTHER	0.004804	0.000669	0.001100	0.993427	
megahit_123079_276-1610	OTHER	0.009049	0.003861	0.003155	0.983936	
megahit_123098_896-1921	OTHER	0.036007	0.000564	0.002632	0.960797	
megahit_123263_115-1041	OTHER	0.065987	0.105747	0.008222	0.820044	
megahit_123264_2-1111	OTHER	0.046717	0.066198	0.009940	0.877145	
megahit_123298_389-2707	SP(Sec/SPI)	0.964816	0.001150	0.017586	0.016448	CS pos: 16-17. AFA-QL. Pr: 0.8337
megahit_123299_34-3816	OTHER	0.290376	0.001033	0.005869	0.702723	
megahit_123300_34-6144	SP(Sec/SPI)	0.992202	0.000500	0.005209	0.002089	CS pos: 24-25. AFA-QL. Pr: 0.9519
megahit_123301_3-593	OTHER	0.019251	0.003641	0.006450	0.970658	
megahit_123301_1132-2070	OTHER	0.002598	0.007277	0.000364	0.989761	
megahit_123301_2067-2480	OTHER	0.012472	0.001966	0.004479	0.981084	
megahit_123301_2529-4544	OTHER	0.006641	0.031052	0.010710	0.951596	
megahit_123301_5154-5585	OTHER	0.010128	0.004794	0.003267	0.981811	
megahit_123303_164-595	OTHER	0.010128	0.004794	0.003267	0.981811	
megahit_123304_3-593	OTHER	0.019251	0.003641	0.006450	0.970658	
megahit_123304_1132-2070	OTHER	0.002598	0.007277	0.000364	0.989761	
megahit_123304_2067-2480	OTHER	0.012472	0.001966	0.004479	0.981084	
megahit_123304_2529-4544	OTHER	0.006641	0.031052	0.010710	0.951596	
megahit_123367_147-707	OTHER	0.012760	0.001231	0.003209	0.982800	
megahit_123450_2-394	OTHER	0.017556	0.002723	0.001778	0.977943	
megahit_123450_415-1476	OTHER	0.004072	0.000808	0.000586	0.994534	
megahit_123451_2-394	OTHER	0.017556	0.002723	0.001778	0.977943	
megahit_123451_415-1965	OTHER	0.004072	0.000808	0.000586	0.994534	
megahit_123451_2088-3578	OTHER	0.298784	0.039685	0.231751	0.429781	
megahit_123452_2-394	OTHER	0.017556	0.002723	0.001778	0.977943	
megahit_123469_3-1310	OTHER	0.041340	0.038817	0.025161	0.894682	
megahit_123475_2428-2823	OTHER	0.016697	0.025836	0.003351	0.954117	
megahit_123510_2-2371	SP(Sec/SPI)	0.992418	0.003459	0.003392	0.000731	CS pos: 25-26. IAA-QD. Pr: 0.7862
megahit_123510_2368-3705	TAT(Tat/SPI)	0.000848	0.998758	0.000184	0.000209	CS pos: 30-31. SLA-LP. Pr: 0.4566
megahit_123511_169-1602	SP(Sec/SPI)	0.992418	0.003459	0.003392	0.000731	CS pos: 25-26. IAA-QD. Pr: 0.7862
megahit_123511_1599-2936	TAT(Tat/SPI)	0.000848	0.998758	0.000184	0.000209	CS pos: 30-31. SLA-LP. Pr: 0.4566
megahit_123538_49-1986	OTHER	0.001521	0.000836	0.000153	0.997489	
megahit_123659_76-828	OTHER	0.001457	0.000408	0.001378	0.996757	
megahit_123679_3-542	OTHER	0.029147	0.001249	0.004979	0.964626	
megahit_123763_8141-11281	SP(Sec/SPI)	0.862807	0.001124	0.035013	0.101056	CS pos: 32-33. LVA-QE. Pr: 0.6970
megahit_123765_1349-3073	LIPO(Sec/SPII)	0.001831	0.000066	0.997789	0.000314	CS pos: 19-20. MIG-CE. Pr: 0.9985
megahit_123765_3099-6158	SP(Sec/SPI)	0.987339	0.000189	0.010709	0.001763	CS pos: 26-27. TMA-QT. Pr: 0.9416
megahit_123765_8141-11281	SP(Sec/SPI)	0.862807	0.001124	0.035013	0.101056	CS pos: 32-33. LVA-QE. Pr: 0.6970
megahit_123814_1-492	OTHER	0.046767	0.022960	0.005398	0.924875	
megahit_123814_566-1033	LIPO(Sec/SPII)	0.001570	0.000127	0.997922	0.000380	CS pos: 16-17. MSA-CS. Pr: 0.9988
megahit_123815_2-898	OTHER	0.015506	0.020873	0.003366	0.960256	
megahit_123848_142-933	OTHER	0.019689	0.003904	0.001253	0.975155	
megahit_124066_81-836	OTHER	0.003276	0.000835	0.000345	0.995544	
megahit_124067_81-836	OTHER	0.003276	0.000835	0.000345	0.995544	
megahit_124091_1-303	OTHER	0.004506	0.000161	0.000499	0.994834	
megahit_124099_45-938	OTHER	0.096755	0.001473	0.039382	0.862391	
megahit_124138_424-921	OTHER	0.009714	0.001656	0.002713	0.985917	
megahit_124139_424-654	OTHER	0.001664	0.000596	0.000174	0.997566	
megahit_124197_72-5582	OTHER	0.296697	0.036691	0.014705	0.651907	
megahit_124198_1-1932	OTHER	0.296697	0.036691	0.014705	0.651907	
megahit_124206_3-1397	OTHER	0.256866	0.104347	0.024470	0.614317	
megahit_124206_1417-4659	SP(Sec/SPI)	0.818831	0.075478	0.089521	0.016170	CS pos: 41-42. VSA-AC. Pr: 0.8191
megahit_124219_167-853	OTHER	0.053908	0.003566	0.005592	0.936934	
megahit_124257_2-376	OTHER	0.004811	0.001201	0.001021	0.992967	
megahit_124314_3-941	OTHER	0.158782	0.001622	0.083004	0.756592	
megahit_124340_3-836	LIPO(Sec/SPII)	0.001615	0.000066	0.998062	0.000257	CS pos: 19-20. LAS-CA. Pr: 0.9987
megahit_124347_1244-1930	OTHER	0.108470	0.011392	0.014450	0.865688	
megahit_124348_2-712	OTHER	0.421851	0.001587	0.099834	0.476728	
